"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000819","sister chromatid segregation","87/2636","473/22777",7.68385894050606e-06,0.000291353851355894,0.000250974340007241,"evm.model.ctg1918.76/evm.model.ctg2607.100/evm.model.ctg2607.101/evm.model.ctg2607.102/evm.model.ctg2607.103/evm.model.ctg2607.182/evm.model.ctg2607.183/evm.model.ctg2607.97/evm.model.ctg2607.98/evm.model.ctg2607.99/evm.model.ctg2557.62/evm.model.ctg3203.11/evm.model.ctg3685.60/evm.model.ctg4001.15/evm.model.ctg1633.11/evm.model.ctg1868.1/evm.model.ctg3202.9/evm.model.ctg3462.26/evm.model.ctg3462.28/evm.model.ctg3932.3/evm.model.ctg4008.3/evm.model.ctg1707.22/evm.model.ctg2748.214/evm.model.ctg555.1/evm.model.ctg935.2/evm.model.ctg935.3/evm.model.ctg101.12/evm.model.ctg1858.5/evm.model.ctg1858.6/evm.model.ctg1858.7/evm.model.ctg3016.4/evm.model.ctg3770.15/evm.model.ctg3920.4/evm.model.ctg1355.29/evm.model.ctg3226.3/evm.model.ctg3226.4/evm.model.ctg3646.25/evm.model.ctg585.4/evm.model.ctg1274.17/evm.model.ctg2642.7/evm.model.ctg3199.1/evm.model.ctg1111.21/evm.model.ctg2720.5/evm.model.ctg3488.3/evm.model.ctg3488.4/evm.model.ctg3603.15/evm.model.ctg144.5/evm.model.ctg3527.75/evm.model.ctg3812.21/evm.model.ctg3782.11/evm.model.ctg3782.12/evm.model.ctg3787.27/evm.model.ctg3948.48/evm.model.ctg2475.47/evm.model.ctg2773.17/evm.model.ctg4021.49/evm.model.ctg3998.40/evm.model.ctg3186.12/evm.model.ctg3191.30/evm.model.ctg3104.11/evm.model.ctg3588.1/evm.model.ctg3711.83/evm.model.ctg2855.8/evm.model.ctg973.7/evm.model.ctg3172.9/evm.model.ctg3650.42/evm.model.ctg4111.4/evm.model.ctg2475.52/evm.model.ctg2773.21/evm.model.ctg4021.45/evm.model.ctg2748.340/evm.model.ctg4133.27/evm.model.ctg2489.8/evm.model.ctg3848.8/evm.model.ctg2867.2/evm.model.ctg3448.90/evm.model.ctg3521.5/evm.model.ctg3872.4/evm.model.ctg3415.210/evm.model.ctg3838.12/evm.model.ctg1245.97/evm.model.ctg2847.1/evm.model.ctg3299.4/evm.model.ctg317.89/evm.model.ctg33.31/evm.model.ctg1312.1/evm.model.ctg739.2",87
"GO:0032652","regulation of interleukin-1 production","37/2636","152/22777",7.87154475815555e-06,0.000296725014684624,0.000255601099410714,"evm.model.ctg1556.77/evm.model.ctg2747.14/evm.model.ctg2771.2/evm.model.ctg2778.10/evm.model.ctg3132.9/evm.model.ctg3685.44/evm.model.ctg3702.15/evm.model.ctg3774.2/evm.model.ctg4000.17/evm.model.ctg4001.22/evm.model.ctg4001.28/evm.model.ctg4004.5/evm.model.ctg4010.22/evm.model.ctg4010.24/evm.model.ctg78.3/evm.model.ctg3018.78/evm.model.ctg3195.40/evm.model.ctg3324.600/evm.model.ctg3669.17/evm.model.ctg2564.63/evm.model.ctg2564.64/evm.model.ctg2564.65/evm.model.ctg2564.66/evm.model.ctg3728.5/evm.model.ctg3746.1/evm.model.ctg2866.4/evm.model.ctg3448.49/evm.model.ctg697.10/evm.model.ctg2978.6/evm.model.ctg2990.19/evm.model.ctg3913.3/evm.model.ctg3140.11/evm.model.ctg3735.23/evm.model.ctg2992.31/evm.model.ctg3099.38/evm.model.ctg270.3/evm.model.ctg3028.10",37
"GO:0050909","sensory perception of taste","31/2636","118/22777",8.12861989660899e-06,0.000304634208450823,0.000262414136809133,"evm.model.ctg2775.8/evm.model.ctg2775.9/evm.model.ctg2778.4/evm.model.ctg2778.5/evm.model.ctg2778.6/evm.model.ctg2778.9/evm.model.ctg2779.1/evm.model.ctg2779.2/evm.model.ctg2779.5/evm.model.ctg2804.1/evm.model.ctg319.1/evm.model.ctg3684.16/evm.model.ctg3684.18/evm.model.ctg3684.19/evm.model.ctg3684.21/evm.model.ctg3684.22/evm.model.ctg3684.23/evm.model.ctg3684.24/evm.model.ctg3684.25/evm.model.ctg3684.26/evm.model.ctg3744.47/evm.model.ctg498.51/evm.model.ctg2525.1/evm.model.ctg2796.7/evm.model.ctg3749.2/evm.model.ctg9.1/evm.model.ctg2943.15/evm.model.ctg4059.8/evm.model.ctg2651.1/evm.model.ctg765.11/evm.model.ctg983.60",31
"GO:0042373","vitamin K metabolic process","9/2636","15/22777",9.55809400856493e-06,0.000354088930914997,0.000305014796704053,"evm.model.ctg2642.51/evm.model.ctg2642.52/evm.model.ctg305.14/evm.model.ctg3733.8/evm.model.ctg2745.14/evm.model.ctg3187.6/evm.model.ctg3187.8/evm.model.ctg3709.38/evm.model.ctg3799.34",9
"GO:1902603","carnitine transmembrane transport","9/2636","15/22777",9.55809400856493e-06,0.000354088930914997,0.000305014796704053,"evm.model.ctg2475.75/evm.model.ctg269.2/evm.model.ctg2782.12/evm.model.ctg2782.3/evm.model.ctg2790.5/evm.model.ctg3224.13/evm.model.ctg3951.20/evm.model.ctg4021.12/evm.model.ctg4021.18",9
"GO:0007288","sperm axoneme assembly","17/2636","47/22777",1.01518362071186e-05,0.000370133953928049,0.000318836096962696,"evm.model.ctg1111.16/evm.model.ctg2538.202/evm.model.ctg2538.203/evm.model.ctg2566.68/evm.model.ctg3337.84/evm.model.ctg3603.9/evm.model.ctg397.459/evm.model.ctg2453.2/evm.model.ctg2993.36/evm.model.ctg3219.3/evm.model.ctg3401.69/evm.model.ctg2237.342/evm.model.ctg2734.6/evm.model.ctg2893.3/evm.model.ctg3522.25/evm.model.ctg3600.329/evm.model.ctg2480.43",17
"GO:0120316","sperm flagellum assembly","17/2636","47/22777",1.01518362071186e-05,0.000370133953928049,0.000318836096962696,"evm.model.ctg1111.16/evm.model.ctg2538.202/evm.model.ctg2538.203/evm.model.ctg2566.68/evm.model.ctg3337.84/evm.model.ctg3603.9/evm.model.ctg397.459/evm.model.ctg2453.2/evm.model.ctg2993.36/evm.model.ctg3219.3/evm.model.ctg3401.69/evm.model.ctg2237.342/evm.model.ctg2734.6/evm.model.ctg2893.3/evm.model.ctg3522.25/evm.model.ctg3600.329/evm.model.ctg2480.43",17
"GO:0070601","centromeric sister chromatid cohesion","11/2636","22/22777",1.0163467242517e-05,0.000370133953928049,0.000318836096962696,"evm.model.ctg2557.62/evm.model.ctg3203.11/evm.model.ctg3685.60/evm.model.ctg4001.15/evm.model.ctg101.12/evm.model.ctg1858.5/evm.model.ctg1858.6/evm.model.ctg1858.7/evm.model.ctg3016.4/evm.model.ctg3770.15/evm.model.ctg3920.4",11
"GO:0033120","positive regulation of RNA splicing","25/2636","87/22777",1.11615924737494e-05,0.000404200140931398,0.000348180959781362,"evm.model.ctg1245.147/evm.model.ctg1918.76/evm.model.ctg2607.100/evm.model.ctg2607.101/evm.model.ctg2607.102/evm.model.ctg2607.103/evm.model.ctg2607.182/evm.model.ctg2607.183/evm.model.ctg2607.97/evm.model.ctg2607.98/evm.model.ctg2607.99/evm.model.ctg397.307/evm.model.ctg2633.8/evm.model.ctg2633.9/evm.model.ctg4066.13/evm.model.ctg4066.14/evm.model.ctg419.27/evm.model.ctg2576.5/evm.model.ctg2956.17/evm.model.ctg3060.7/evm.model.ctg3350.12/evm.model.ctg3785.2/evm.model.ctg3448.96/evm.model.ctg4126.3/evm.model.ctg681.14",25
"GO:0043124","negative regulation of I-kappaB kinase/NF-kappaB signaling","26/2636","93/22777",1.29239093959586e-05,0.000465405139476809,0.000400903393494157,"evm.model.ctg1556.77/evm.model.ctg2747.14/evm.model.ctg2771.2/evm.model.ctg2778.10/evm.model.ctg3132.9/evm.model.ctg3685.44/evm.model.ctg3702.15/evm.model.ctg3774.2/evm.model.ctg4000.17/evm.model.ctg4001.22/evm.model.ctg4001.28/evm.model.ctg4004.5/evm.model.ctg4010.22/evm.model.ctg4010.24/evm.model.ctg78.3/evm.model.ctg3728.5/evm.model.ctg3746.1/evm.model.ctg2866.4/evm.model.ctg3448.49/evm.model.ctg697.10/evm.model.ctg2813.9/evm.model.ctg2816.30/evm.model.ctg2992.31/evm.model.ctg3099.38/evm.model.ctg2480.69/evm.model.ctg3715.2",26
"GO:0007057","spindle assembly involved in female meiosis I","10/2636","19/22777",1.45314728307622e-05,0.00051185723424641,0.000440917567916425,"evm.model.ctg1633.11/evm.model.ctg3202.9/evm.model.ctg3462.26/evm.model.ctg3462.28/evm.model.ctg3932.3/evm.model.ctg4008.3/evm.model.ctg3998.40/evm.model.ctg3872.4/evm.model.ctg2847.1/evm.model.ctg3299.4",10
"GO:0009304","tRNA transcription","10/2636","19/22777",1.45314728307622e-05,0.00051185723424641,0.000440917567916425,"evm.model.ctg3203.13/evm.model.ctg3685.61/evm.model.ctg4001.16/evm.model.ctg4001.17/evm.model.ctg4010.11/evm.model.ctg4010.12/evm.model.ctg4010.13/evm.model.ctg4010.14/evm.model.ctg507.4/evm.model.ctg507.5",10
"GO:0031991","regulation of actomyosin contractile ring contraction","10/2636","19/22777",1.45314728307622e-05,0.00051185723424641,0.000440917567916425,"evm.model.ctg1633.11/evm.model.ctg3202.9/evm.model.ctg3462.26/evm.model.ctg3462.28/evm.model.ctg3932.3/evm.model.ctg4008.3/evm.model.ctg3998.40/evm.model.ctg3872.4/evm.model.ctg2847.1/evm.model.ctg3299.4",10
"GO:0090086","negative regulation of protein deubiquitination","10/2636","19/22777",1.45314728307622e-05,0.00051185723424641,0.000440917567916425,"evm.model.ctg3200.2/evm.model.ctg1176.1/evm.model.ctg127.1/evm.model.ctg2512.27/evm.model.ctg3200.6/evm.model.ctg3456.1/evm.model.ctg3986.6/evm.model.ctg422.1/evm.model.ctg532.2/evm.model.ctg656.1",10
"GO:0007094","mitotic spindle assembly checkpoint signaling","18/2636","53/22777",1.53853195040854e-05,0.000530341013493768,0.000456839630644811,"evm.model.ctg1868.1/evm.model.ctg101.12/evm.model.ctg1858.5/evm.model.ctg1858.6/evm.model.ctg1858.7/evm.model.ctg3016.4/evm.model.ctg3770.15/evm.model.ctg3920.4/evm.model.ctg1274.17/evm.model.ctg2642.7/evm.model.ctg3199.1/evm.model.ctg2475.47/evm.model.ctg2773.17/evm.model.ctg4021.49/evm.model.ctg3186.12/evm.model.ctg3191.30/evm.model.ctg2748.340/evm.model.ctg4133.27",18
"GO:0031577","spindle checkpoint signaling","18/2636","53/22777",1.53853195040854e-05,0.000530341013493768,0.000456839630644811,"evm.model.ctg1868.1/evm.model.ctg101.12/evm.model.ctg1858.5/evm.model.ctg1858.6/evm.model.ctg1858.7/evm.model.ctg3016.4/evm.model.ctg3770.15/evm.model.ctg3920.4/evm.model.ctg1274.17/evm.model.ctg2642.7/evm.model.ctg3199.1/evm.model.ctg2475.47/evm.model.ctg2773.17/evm.model.ctg4021.49/evm.model.ctg3186.12/evm.model.ctg3191.30/evm.model.ctg2748.340/evm.model.ctg4133.27",18
"GO:0071173","spindle assembly checkpoint signaling","18/2636","53/22777",1.53853195040854e-05,0.000530341013493768,0.000456839630644811,"evm.model.ctg1868.1/evm.model.ctg101.12/evm.model.ctg1858.5/evm.model.ctg1858.6/evm.model.ctg1858.7/evm.model.ctg3016.4/evm.model.ctg3770.15/evm.model.ctg3920.4/evm.model.ctg1274.17/evm.model.ctg2642.7/evm.model.ctg3199.1/evm.model.ctg2475.47/evm.model.ctg2773.17/evm.model.ctg4021.49/evm.model.ctg3186.12/evm.model.ctg3191.30/evm.model.ctg2748.340/evm.model.ctg4133.27",18
"GO:0071174","mitotic spindle checkpoint signaling","18/2636","53/22777",1.53853195040854e-05,0.000530341013493768,0.000456839630644811,"evm.model.ctg1868.1/evm.model.ctg101.12/evm.model.ctg1858.5/evm.model.ctg1858.6/evm.model.ctg1858.7/evm.model.ctg3016.4/evm.model.ctg3770.15/evm.model.ctg3920.4/evm.model.ctg1274.17/evm.model.ctg2642.7/evm.model.ctg3199.1/evm.model.ctg2475.47/evm.model.ctg2773.17/evm.model.ctg4021.49/evm.model.ctg3186.12/evm.model.ctg3191.30/evm.model.ctg2748.340/evm.model.ctg4133.27",18
"GO:0046132","pyrimidine ribonucleoside biosynthetic process","14/2636","35/22777",1.61870520275492e-05,0.000552072684495142,0.000475559451101765,"evm.model.ctg2471.1/evm.model.ctg2707.2/evm.model.ctg2789.4/evm.model.ctg2862.7/evm.model.ctg301.5/evm.model.ctg3058.15/evm.model.ctg3401.12/evm.model.ctg3832.8/evm.model.ctg3871.7/evm.model.ctg3935.4/evm.model.ctg4024.32/evm.model.ctg4065.58/evm.model.ctg526.3/evm.model.ctg717.1",14
"GO:1902236","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","14/2636","35/22777",1.61870520275492e-05,0.000552072684495142,0.000475559451101765,"evm.model.ctg1918.76/evm.model.ctg2607.100/evm.model.ctg2607.101/evm.model.ctg2607.102/evm.model.ctg2607.103/evm.model.ctg2607.182/evm.model.ctg2607.183/evm.model.ctg2607.97/evm.model.ctg2607.98/evm.model.ctg2607.99/evm.model.ctg3449.7/evm.model.ctg4012.7/evm.model.ctg4013.1/evm.model.ctg2562.33",14
"GO:0060282","positive regulation of oocyte development","21/2636","68/22777",1.65387616070789e-05,0.000561099249048583,0.000483334999874468,"evm.model.ctg1633.11/evm.model.ctg3202.9/evm.model.ctg3462.26/evm.model.ctg3462.28/evm.model.ctg3932.3/evm.model.ctg4008.3/evm.model.ctg2576.5/evm.model.ctg2956.17/evm.model.ctg3060.7/evm.model.ctg3350.12/evm.model.ctg3785.2/evm.model.ctg3998.40/evm.model.ctg2525.1/evm.model.ctg2796.7/evm.model.ctg3749.2/evm.model.ctg9.1/evm.model.ctg3872.4/evm.model.ctg2847.1/evm.model.ctg3299.4/evm.model.ctg144.15/evm.model.ctg3527.67",21
"GO:0045639","positive regulation of myeloid cell differentiation","40/2636","175/22777",1.72962919568661e-05,0.000583727214418633,0.00050282689486067,"evm.model.ctg1918.76/evm.model.ctg2607.100/evm.model.ctg2607.101/evm.model.ctg2607.102/evm.model.ctg2607.103/evm.model.ctg2607.182/evm.model.ctg2607.183/evm.model.ctg2607.97/evm.model.ctg2607.98/evm.model.ctg2607.99/evm.model.ctg3200.2/evm.model.ctg1176.1/evm.model.ctg127.1/evm.model.ctg2512.27/evm.model.ctg3200.6/evm.model.ctg3456.1/evm.model.ctg3986.6/evm.model.ctg422.1/evm.model.ctg532.2/evm.model.ctg656.1/evm.model.ctg1424.42/evm.model.ctg3588.32/evm.model.ctg3588.34/evm.model.ctg2851.100/evm.model.ctg3202.3/evm.model.ctg3264.3/evm.model.ctg4007.3/evm.model.ctg2748.130/evm.model.ctg3455.62/evm.model.ctg2985.19/evm.model.ctg473.27/evm.model.ctg473.28/evm.model.ctg1956.3/evm.model.ctg3077.39/evm.model.ctg3448.296/evm.model.ctg3568.15/evm.model.ctg3603.29/evm.model.ctg2475.64/evm.model.ctg270.3/evm.model.ctg3028.10",40
"GO:0006301","postreplication repair","23/2636","79/22777",1.95840383950503e-05,0.000651062608502903,0.000560830096159644,"evm.model.ctg1345.21/evm.model.ctg3196.3/evm.model.ctg3218.1/evm.model.ctg3890.43/evm.model.ctg3985.20/evm.model.ctg3236.2/evm.model.ctg3243.6/evm.model.ctg3244.9/evm.model.ctg4019.7/evm.model.ctg2757.10/evm.model.ctg3377.21/evm.model.ctg3710.7/evm.model.ctg1142.2/evm.model.ctg2721.8/evm.model.ctg3489.16/evm.model.ctg3071.9/evm.model.ctg3928.69/evm.model.ctg2683.299/evm.model.ctg3461.46/evm.model.ctg1345.20/evm.model.ctg3196.4/evm.model.ctg3985.19/evm.model.ctg1188.14",23
"GO:0015879","carnitine transport","9/2636","16/22777",1.9594499852554e-05,0.000651062608502903,0.000560830096159644,"evm.model.ctg2475.75/evm.model.ctg269.2/evm.model.ctg2782.12/evm.model.ctg2782.3/evm.model.ctg2790.5/evm.model.ctg3224.13/evm.model.ctg3951.20/evm.model.ctg4021.12/evm.model.ctg4021.18",9
"GO:0034316","negative regulation of Arp2/3 complex-mediated actin nucleation","9/2636","16/22777",1.9594499852554e-05,0.000651062608502903,0.000560830096159644,"evm.model.ctg2493.349/evm.model.ctg2493.350/evm.model.ctg4120.16/evm.model.ctg434.25/evm.model.ctg1868.25/evm.model.ctg1868.26/evm.model.ctg3228.27/evm.model.ctg3258.1/evm.model.ctg4123.6",9
"GO:0045005","DNA-templated DNA replication maintenance of fidelity","18/2636","54/22777",2.05959874545694e-05,0.000680829410934126,0.000586471437640237,"evm.model.ctg2940.23/evm.model.ctg346.36/evm.model.ctg3657.3/evm.model.ctg3699.3/evm.model.ctg2757.10/evm.model.ctg3377.21/evm.model.ctg3710.7/evm.model.ctg3186.12/evm.model.ctg3191.30/evm.model.ctg2474.3/evm.model.ctg2800.9/evm.model.ctg3730.10/evm.model.ctg3748.3/evm.model.ctg231.1/evm.model.ctg231.2/evm.model.ctg3194.6/evm.model.ctg734.6/evm.model.ctg1614.1",18
"GO:0001961","positive regulation of cytokine-mediated signaling pathway","29/2636","112/22777",2.11598053983183e-05,0.000695898497946733,0.000599452059485118,"evm.model.ctg1918.76/evm.model.ctg2607.100/evm.model.ctg2607.101/evm.model.ctg2607.102/evm.model.ctg2607.103/evm.model.ctg2607.182/evm.model.ctg2607.183/evm.model.ctg2607.97/evm.model.ctg2607.98/evm.model.ctg2607.99/evm.model.ctg3020.13/evm.model.ctg3086.2/evm.model.ctg3292.3/evm.model.ctg686.6/evm.model.ctg757.17/evm.model.ctg3018.78/evm.model.ctg3195.40/evm.model.ctg3324.600/evm.model.ctg3669.17/evm.model.ctg1483.10/evm.model.ctg3468.6/evm.model.ctg3604.2/evm.model.ctg3140.11/evm.model.ctg3735.23/evm.model.ctg3448.60/evm.model.ctg3520.10/evm.model.ctg927.2/evm.model.ctg3568.15/evm.model.ctg3603.29",29
"GO:0001977","renal system process involved in regulation of blood volume","19/2636","59/22777",2.13419777940047e-05,0.000696581297398511,0.00060004022793036,"evm.model.ctg1147.2/evm.model.ctg2642.51/evm.model.ctg2642.52/evm.model.ctg2783.3/evm.model.ctg2828.2/evm.model.ctg3729.2/evm.model.ctg396.1/evm.model.ctg1708.2/evm.model.ctg3122.4/evm.model.ctg4056.3/evm.model.ctg2724.16/evm.model.ctg4081.24/evm.model.ctg3140.11/evm.model.ctg3735.23/evm.model.ctg2745.14/evm.model.ctg3187.6/evm.model.ctg3187.8/evm.model.ctg3709.38/evm.model.ctg3799.34",19
"GO:0051092","positive regulation of NF-kappaB transcription factor activity","48/2636","226/22777",2.13966951419338e-05,0.000696581297398511,0.00060004022793036,"evm.model.ctg1918.76/evm.model.ctg2607.100/evm.model.ctg2607.101/evm.model.ctg2607.102/evm.model.ctg2607.103/evm.model.ctg2607.182/evm.model.ctg2607.183/evm.model.ctg2607.97/evm.model.ctg2607.98/evm.model.ctg2607.99/evm.model.ctg4075.23/evm.model.ctg4075.24/evm.model.ctg4087.15/evm.model.ctg4087.16/evm.model.ctg4130.11/evm.model.ctg4130.12/evm.model.ctg2866.15/evm.model.ctg2866.20/evm.model.ctg3448.36/evm.model.ctg697.20/evm.model.ctg697.22/evm.model.ctg2537.4/evm.model.ctg2537.5/evm.model.ctg2943.42/evm.model.ctg2943.44/evm.model.ctg2943.46/evm.model.ctg3018.78/evm.model.ctg3195.40/evm.model.ctg3324.600/evm.model.ctg3669.17/evm.model.ctg3560.55/evm.model.ctg4020.2/evm.model.ctg1606.76/evm.model.ctg1606.77/evm.model.ctg1606.78/evm.model.ctg3505.5/evm.model.ctg3690.2/evm.model.ctg98.33/evm.model.ctg2740.8/evm.model.ctg3409.10/evm.model.ctg2710.10/evm.model.ctg3606.24/evm.model.ctg2683.35/evm.model.ctg1514.12/evm.model.ctg2628.58/evm.model.ctg2986.4/evm.model.ctg3640.25/evm.model.ctg2866.16",48
"GO:1900195","positive regulation of oocyte maturation","16/2636","45/22777",2.36248599895313e-05,0.000763253557598158,0.000657472200847573,"evm.model.ctg1633.11/evm.model.ctg3202.9/evm.model.ctg3462.26/evm.model.ctg3462.28/evm.model.ctg3932.3/evm.model.ctg4008.3/evm.model.ctg3998.40/evm.model.ctg2525.1/evm.model.ctg2796.7/evm.model.ctg3749.2/evm.model.ctg9.1/evm.model.ctg3872.4/evm.model.ctg2847.1/evm.model.ctg3299.4/evm.model.ctg144.15/evm.model.ctg3527.67",16
"GO:0043634","polyadenylation-dependent ncRNA catabolic process","8/2636","13/22777",2.39182777900757e-05,0.000763253557598158,0.000657472200847573,"evm.model.ctg1707.22/evm.model.ctg2748.214/evm.model.ctg555.1/evm.model.ctg935.2/evm.model.ctg935.3/evm.model.ctg3448.87/evm.model.ctg3521.2/evm.model.ctg596.2",8
"GO:0071029","nuclear ncRNA surveillance","8/2636","13/22777",2.39182777900757e-05,0.000763253557598158,0.000657472200847573,"evm.model.ctg1707.22/evm.model.ctg2748.214/evm.model.ctg555.1/evm.model.ctg935.2/evm.model.ctg935.3/evm.model.ctg3448.87/evm.model.ctg3521.2/evm.model.ctg596.2",8
"GO:0071046","nuclear polyadenylation-dependent ncRNA catabolic process","8/2636","13/22777",2.39182777900757e-05,0.000763253557598158,0.000657472200847573,"evm.model.ctg1707.22/evm.model.ctg2748.214/evm.model.ctg555.1/evm.model.ctg935.2/evm.model.ctg935.3/evm.model.ctg3448.87/evm.model.ctg3521.2/evm.model.ctg596.2",8
"GO:0060823","canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation","7/2636","10/22777",2.4085680679669e-05,0.000764809348084466,0.000658812370159472,"evm.model.ctg2557.62/evm.model.ctg3203.11/evm.model.ctg3415.215/evm.model.ctg3415.216/evm.model.ctg3685.60/evm.model.ctg4001.15/evm.model.ctg4010.10",7
"GO:0060759","regulation of response to cytokine stimulus","59/2636","298/22777",2.46920337160351e-05,0.000780219849674324,0.000672087089020047,"evm.model.ctg1918.76/evm.model.ctg2607.100/evm.model.ctg2607.101/evm.model.ctg2607.102/evm.model.ctg2607.103/evm.model.ctg2607.182/evm.model.ctg2607.183/evm.model.ctg2607.97/evm.model.ctg2607.98/evm.model.ctg2607.99/evm.model.ctg1126.12/evm.model.ctg252.2/evm.model.ctg2556.1/evm.model.ctg3020.13/evm.model.ctg3086.2/evm.model.ctg3292.3/evm.model.ctg3513.10/evm.model.ctg4010.19/evm.model.ctg686.6/evm.model.ctg757.17/evm.model.ctg1868.21/evm.model.ctg1868.22/evm.model.ctg3228.19/evm.model.ctg3228.20/evm.model.ctg3228.21/evm.model.ctg4075.23/evm.model.ctg4075.24/evm.model.ctg4087.15/evm.model.ctg4087.16/evm.model.ctg4130.11/evm.model.ctg4130.12/evm.model.ctg2182.266/evm.model.ctg2986.15/evm.model.ctg3018.78/evm.model.ctg3195.40/evm.model.ctg3324.600/evm.model.ctg3669.17/evm.model.ctg1483.10/evm.model.ctg3468.6/evm.model.ctg3604.2/evm.model.ctg3527.43/evm.model.ctg2534.16/evm.model.ctg3185.2/evm.model.ctg3687.16/evm.model.ctg3687.17/evm.model.ctg4004.8/evm.model.ctg2978.6/evm.model.ctg2990.19/evm.model.ctg3913.3/evm.model.ctg3140.11/evm.model.ctg3735.23/evm.model.ctg3448.60/evm.model.ctg3520.10/evm.model.ctg927.2/evm.model.ctg3568.15/evm.model.ctg3603.29/evm.model.ctg800.143/evm.model.ctg3175.7/evm.model.ctg136.58",59
"GO:0070646","protein modification by small protein removal","81/2636","446/22777",2.49290723299511e-05,0.000780853203260713,0.000672632664434943,"evm.model.ctg3100.18/evm.model.ctg3200.2/evm.model.ctg1886.4/evm.model.ctg1886.5/evm.model.ctg2943.16/evm.model.ctg2994.14/evm.model.ctg3009.10/evm.model.ctg3009.9/evm.model.ctg3034.15/evm.model.ctg3034.16/evm.model.ctg3401.20/evm.model.ctg3401.21/evm.model.ctg3508.8/evm.model.ctg3529.52/evm.model.ctg4059.7/evm.model.ctg1126.12/evm.model.ctg252.2/evm.model.ctg2556.1/evm.model.ctg3513.10/evm.model.ctg4010.19/evm.model.ctg172.3/evm.model.ctg2573.2/evm.model.ctg3172.10/evm.model.ctg3650.43/evm.model.ctg4111.3/evm.model.ctg3445.3/evm.model.ctg3614.960/evm.model.ctg1176.1/evm.model.ctg127.1/evm.model.ctg2512.27/evm.model.ctg3200.6/evm.model.ctg3456.1/evm.model.ctg3986.6/evm.model.ctg422.1/evm.model.ctg532.2/evm.model.ctg656.1/evm.model.ctg1111.21/evm.model.ctg2720.5/evm.model.ctg3488.3/evm.model.ctg3488.4/evm.model.ctg3603.15/evm.model.ctg1170.3/evm.model.ctg2648.2/evm.model.ctg2748.56/evm.model.ctg3453.57/evm.model.ctg3247.7/evm.model.ctg4017.3/evm.model.ctg4018.1/evm.model.ctg2741.3/evm.model.ctg3526.6/evm.model.ctg3637.10/evm.model.ctg270.4/evm.model.ctg270.5/evm.model.ctg3028.12/evm.model.ctg671.4/evm.model.ctg162.13/evm.model.ctg3928.86/evm.model.ctg3928.88/evm.model.ctg1045.7/evm.model.ctg3134.17/evm.model.ctg3448.346/evm.model.ctg3728.5/evm.model.ctg3746.1/evm.model.ctg2704.123/evm.model.ctg3654.5/evm.model.ctg3656.88/evm.model.ctg3782.13/evm.model.ctg3787.23/evm.model.ctg3948.50/evm.model.ctg2866.4/evm.model.ctg3448.49/evm.model.ctg697.10/evm.model.ctg2683.299/evm.model.ctg3461.46/evm.model.ctg2855.4/evm.model.ctg973.13/evm.model.ctg2986.4/evm.model.ctg3337.83/evm.model.ctg365.8/evm.model.ctg2296.1/evm.model.ctg3218.10",81
"GO:0007088","regulation of mitotic nuclear division","75/2636","405/22777",2.49543530672831e-05,0.000780853203260713,0.000672632664434943,"evm.model.ctg1918.76/evm.model.ctg2607.100/evm.model.ctg2607.101/evm.model.ctg2607.102/evm.model.ctg2607.103/evm.model.ctg2607.182/evm.model.ctg2607.183/evm.model.ctg2607.97/evm.model.ctg2607.98/evm.model.ctg2607.99/evm.model.ctg1633.11/evm.model.ctg1868.1/evm.model.ctg3202.9/evm.model.ctg3462.26/evm.model.ctg3462.28/evm.model.ctg3932.3/evm.model.ctg4008.3/evm.model.ctg3048.2/evm.model.ctg3048.3/evm.model.ctg3568.10/evm.model.ctg3568.9/evm.model.ctg101.12/evm.model.ctg1858.5/evm.model.ctg1858.6/evm.model.ctg1858.7/evm.model.ctg3016.4/evm.model.ctg3770.15/evm.model.ctg3920.4/evm.model.ctg2786.2/evm.model.ctg2792.14/evm.model.ctg3035.21/evm.model.ctg3742.5/evm.model.ctg1274.17/evm.model.ctg2642.7/evm.model.ctg3199.1/evm.model.ctg1111.21/evm.model.ctg2720.5/evm.model.ctg3488.3/evm.model.ctg3488.4/evm.model.ctg3603.15/evm.model.ctg144.5/evm.model.ctg3527.75/evm.model.ctg3812.21/evm.model.ctg2475.47/evm.model.ctg2773.17/evm.model.ctg4021.49/evm.model.ctg3998.40/evm.model.ctg3186.12/evm.model.ctg3191.30/evm.model.ctg2475.52/evm.model.ctg2773.21/evm.model.ctg4021.45/evm.model.ctg2748.340/evm.model.ctg4133.27/evm.model.ctg3638.245/evm.model.ctg3639.3/evm.model.ctg2583.76/evm.model.ctg3878.146/evm.model.ctg3448.60/evm.model.ctg3520.10/evm.model.ctg927.2/evm.model.ctg2489.12/evm.model.ctg3848.4/evm.model.ctg3872.4/evm.model.ctg2972.31/evm.model.ctg2990.9/evm.model.ctg3920.21/evm.model.ctg2411.3/evm.model.ctg3879.8/evm.model.ctg3035.20/evm.model.ctg2847.1/evm.model.ctg3299.4/evm.model.ctg317.89/evm.model.ctg33.31/evm.model.ctg3779.7",75
