"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090576","RNA polymerase III transcription regulator complex","12/2663","23/22757",2.50508911552925e-06,7.69420228341127e-05,6.46677140099029e-05,"evm.model.ctg3203.13/evm.model.ctg3685.61/evm.model.ctg4001.16/evm.model.ctg4001.17/evm.model.ctg4010.11/evm.model.ctg4010.12/evm.model.ctg4010.13/evm.model.ctg4010.14/evm.model.ctg507.4/evm.model.ctg507.5/evm.model.ctg2583.6/evm.model.ctg3377.9",12
"GO:1905368","peptidase complex","36/2663","141/22757",4.17739040925113e-06,0.000122473491543954,0.000102935696687289,"evm.model.ctg3209.2/evm.model.ctg3735.6/evm.model.ctg557.22/evm.model.ctg2489.93/evm.model.ctg2489.94/evm.model.ctg2489.98/evm.model.ctg3445.3/evm.model.ctg3595.2/evm.model.ctg3614.960/evm.model.ctg2741.3/evm.model.ctg3526.6/evm.model.ctg3637.10/evm.model.ctg270.4/evm.model.ctg270.5/evm.model.ctg3028.12/evm.model.ctg671.4/evm.model.ctg162.13/evm.model.ctg3928.86/evm.model.ctg3928.88/evm.model.ctg1045.7/evm.model.ctg3134.17/evm.model.ctg3448.346/evm.model.ctg2704.123/evm.model.ctg3654.5/evm.model.ctg3656.88/evm.model.ctg3782.13/evm.model.ctg3787.23/evm.model.ctg3948.50/evm.model.ctg2748.340/evm.model.ctg4133.27/evm.model.ctg2683.299/evm.model.ctg3461.46/evm.model.ctg3131.22/evm.model.ctg3705.3/evm.model.ctg593.14/evm.model.ctg2607.117",36
"GO:0002199","zona pellucida receptor complex","12/2663","24/22757",4.47549380183e-06,0.000125246798921175,0.00010526658742457,"evm.model.ctg1918.76/evm.model.ctg2607.100/evm.model.ctg2607.101/evm.model.ctg2607.102/evm.model.ctg2607.103/evm.model.ctg2607.182/evm.model.ctg2607.183/evm.model.ctg2607.97/evm.model.ctg2607.98/evm.model.ctg2607.99/evm.model.ctg3280.426/evm.model.ctg629.176",12
"GO:0045495","pole plasm","35/2663","136/22757",4.66034600636929e-06,0.000125246798921175,0.00010526658742457,"evm.model.ctg1453.3/evm.model.ctg1573.3/evm.model.ctg1573.7/evm.model.ctg2921.5/evm.model.ctg2970.13/evm.model.ctg3272.6/evm.model.ctg3625.75/evm.model.ctg3625.78/evm.model.ctg3626.10/evm.model.ctg3626.16/evm.model.ctg3626.7/evm.model.ctg3886.51/evm.model.ctg3891.54/evm.model.ctg1707.22/evm.model.ctg2748.214/evm.model.ctg555.1/evm.model.ctg935.2/evm.model.ctg935.3/evm.model.ctg2601.2/evm.model.ctg3018.20/evm.model.ctg1995.1/evm.model.ctg2686.177/evm.model.ctg2686.178/evm.model.ctg3233.8/evm.model.ctg504.3/evm.model.ctg591.2/evm.model.ctg591.3/evm.model.ctg3782.11/evm.model.ctg3782.12/evm.model.ctg3787.27/evm.model.ctg3948.48/evm.model.ctg3644.1/evm.model.ctg3779.151/evm.model.ctg2566.19/evm.model.ctg3361.11",35
"GO:0060293","germ plasm","33/2663","126/22757",5.74527746711489e-06,0.000148228158651564,0.000124581806129018,"evm.model.ctg1453.3/evm.model.ctg1573.3/evm.model.ctg1573.7/evm.model.ctg2921.5/evm.model.ctg2970.13/evm.model.ctg3272.6/evm.model.ctg3625.75/evm.model.ctg3625.78/evm.model.ctg3626.10/evm.model.ctg3626.16/evm.model.ctg3626.7/evm.model.ctg3886.51/evm.model.ctg3891.54/evm.model.ctg1707.22/evm.model.ctg2748.214/evm.model.ctg555.1/evm.model.ctg935.2/evm.model.ctg935.3/evm.model.ctg2601.2/evm.model.ctg3018.20/evm.model.ctg1995.1/evm.model.ctg2686.177/evm.model.ctg2686.178/evm.model.ctg3233.8/evm.model.ctg504.3/evm.model.ctg591.2/evm.model.ctg591.3/evm.model.ctg3782.11/evm.model.ctg3782.12/evm.model.ctg3787.27/evm.model.ctg3948.48/evm.model.ctg3644.1/evm.model.ctg3779.151",33
"GO:1905369","endopeptidase complex","29/2663","105/22757",6.78545462290668e-06,0.000168331470452877,0.000141478102461415,"evm.model.ctg2489.93/evm.model.ctg2489.94/evm.model.ctg2489.98/evm.model.ctg3445.3/evm.model.ctg3595.2/evm.model.ctg3614.960/evm.model.ctg2741.3/evm.model.ctg3526.6/evm.model.ctg3637.10/evm.model.ctg270.4/evm.model.ctg270.5/evm.model.ctg3028.12/evm.model.ctg671.4/evm.model.ctg162.13/evm.model.ctg3928.86/evm.model.ctg3928.88/evm.model.ctg1045.7/evm.model.ctg3134.17/evm.model.ctg3448.346/evm.model.ctg2704.123/evm.model.ctg3654.5/evm.model.ctg3656.88/evm.model.ctg3782.13/evm.model.ctg3787.23/evm.model.ctg3948.50/evm.model.ctg2748.340/evm.model.ctg4133.27/evm.model.ctg2683.299/evm.model.ctg3461.46",29
"GO:0005838","proteasome regulatory particle","15/2663","37/22757",7.61572138486127e-06,0.000175433581901268,0.000147447237338479,"evm.model.ctg2489.93/evm.model.ctg2489.94/evm.model.ctg2489.98/evm.model.ctg3445.3/evm.model.ctg3595.2/evm.model.ctg3614.960/evm.model.ctg2741.3/evm.model.ctg3526.6/evm.model.ctg3637.10/evm.model.ctg2704.123/evm.model.ctg3654.5/evm.model.ctg3656.88/evm.model.ctg3782.13/evm.model.ctg3787.23/evm.model.ctg3948.50",15
"GO:0022624","proteasome accessory complex","15/2663","37/22757",7.61572138486127e-06,0.000175433581901268,0.000147447237338479,"evm.model.ctg2489.93/evm.model.ctg2489.94/evm.model.ctg2489.98/evm.model.ctg3445.3/evm.model.ctg3595.2/evm.model.ctg3614.960/evm.model.ctg2741.3/evm.model.ctg3526.6/evm.model.ctg3637.10/evm.model.ctg2704.123/evm.model.ctg3654.5/evm.model.ctg3656.88/evm.model.ctg3782.13/evm.model.ctg3787.23/evm.model.ctg3948.50",15
"GO:0032993","protein-DNA complex","74/2663","382/22757",8.29421701869916e-06,0.000184474826795205,0.000155046162055538,"evm.model.ctg2533.59/evm.model.ctg3335.24/evm.model.ctg3878.19/evm.model.ctg2019.75/evm.model.ctg2120.137/evm.model.ctg2120.39/evm.model.ctg2120.48/evm.model.ctg2120.62/evm.model.ctg2120.64/evm.model.ctg2120.74/evm.model.ctg2245.16/evm.model.ctg2245.23/evm.model.ctg2520.14/evm.model.ctg2679.12/evm.model.ctg2844.6/evm.model.ctg2857.24/evm.model.ctg2857.32/evm.model.ctg3142.23/evm.model.ctg3148.4/evm.model.ctg3161.1/evm.model.ctg3161.10/evm.model.ctg3161.19/evm.model.ctg3169.2/evm.model.ctg3214.2/evm.model.ctg3225.21/evm.model.ctg3287.18/evm.model.ctg3287.24/evm.model.ctg3560.24/evm.model.ctg3560.32/evm.model.ctg3560.41/evm.model.ctg3586.4/evm.model.ctg3587.87/evm.model.ctg3704.10/evm.model.ctg3978.14/evm.model.ctg3978.2/evm.model.ctg3978.20/evm.model.ctg3978.31/evm.model.ctg4129.10/evm.model.ctg4129.12/evm.model.ctg4129.30/evm.model.ctg439.4/evm.model.ctg439.9/evm.model.ctg485.3/evm.model.ctg751.3/evm.model.ctg751.7/evm.model.ctg94.15/evm.model.ctg940.3/evm.model.ctg175.4/evm.model.ctg175.5/evm.model.ctg3899.36/evm.model.ctg3899.37/evm.model.ctg3899.38/evm.model.ctg2757.10/evm.model.ctg3377.21/evm.model.ctg3710.7/evm.model.ctg1628.1/evm.model.ctg2597.3/evm.model.ctg3209.23/evm.model.ctg2475.52/evm.model.ctg2773.21/evm.model.ctg4021.45/evm.model.ctg3170.17/evm.model.ctg4028.19/evm.model.ctg2501.9/evm.model.ctg3607.20/evm.model.ctg3568.15/evm.model.ctg3603.29/evm.model.ctg94.10/evm.model.ctg2857.43/evm.model.ctg4129.6/evm.model.ctg3365.313/evm.model.ctg1540.3/evm.model.ctg3812.20/evm.model.ctg739.2",74
"GO:0022625","cytosolic large ribosomal subunit","25/2663","87/22757",1.35352010101336e-05,0.000291006821717872,0.000244583456849782,"evm.model.ctg1605.7/evm.model.ctg2702.6/evm.model.ctg3273.6/evm.model.ctg65.19/evm.model.ctg172.2/evm.model.ctg2573.3/evm.model.ctg3172.11/evm.model.ctg3650.44/evm.model.ctg4111.2/evm.model.ctg3843.3/evm.model.ctg4050.26/evm.model.ctg4051.4/evm.model.ctg270.8/evm.model.ctg671.2/evm.model.ctg2943.18/evm.model.ctg4059.5/evm.model.ctg643.16/evm.model.ctg3128.7/evm.model.ctg3947.6/evm.model.ctg3982.8/evm.model.ctg2899.2/evm.model.ctg324.8/evm.model.ctg3645.2/evm.model.ctg3077.7/evm.model.ctg3448.326",25
