"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016723","oxidoreductase activity, acting on metal ions, NAD or NADP as acceptor","16/2218","28/20112",3.76965914962926e-09,1.80943639182205e-07,1.4455083957225e-07,"evm.model.ctg101.4/evm.model.ctg1858.10/evm.model.ctg2165.11/evm.model.ctg2555.1/evm.model.ctg2956.11/evm.model.ctg2956.5/evm.model.ctg3016.12/evm.model.ctg3060.2/evm.model.ctg3350.5/evm.model.ctg3351.1/evm.model.ctg3351.6/evm.model.ctg3770.1/evm.model.ctg3770.11/evm.model.ctg3770.6/evm.model.ctg380.1/evm.model.ctg3920.2",16
"GO:0031490","chromatin DNA binding","67/2218","297/20112",7.66121986307992e-09,3.51023164635662e-07,2.80422640921346e-07,"evm.model.ctg2019.75/evm.model.ctg2120.137/evm.model.ctg2120.34/evm.model.ctg2120.39/evm.model.ctg2120.42/evm.model.ctg2120.48/evm.model.ctg2120.62/evm.model.ctg2120.64/evm.model.ctg2120.74/evm.model.ctg2245.16/evm.model.ctg2245.23/evm.model.ctg2520.14/evm.model.ctg2679.12/evm.model.ctg2844.6/evm.model.ctg2857.24/evm.model.ctg2857.32/evm.model.ctg3142.23/evm.model.ctg3148.4/evm.model.ctg3161.1/evm.model.ctg3161.10/evm.model.ctg3161.19/evm.model.ctg3169.2/evm.model.ctg3214.2/evm.model.ctg3225.21/evm.model.ctg3287.18/evm.model.ctg3287.24/evm.model.ctg3560.24/evm.model.ctg3560.32/evm.model.ctg3560.41/evm.model.ctg3586.4/evm.model.ctg3587.87/evm.model.ctg3704.10/evm.model.ctg3978.14/evm.model.ctg3978.2/evm.model.ctg3978.20/evm.model.ctg3978.31/evm.model.ctg4129.10/evm.model.ctg4129.12/evm.model.ctg4129.30/evm.model.ctg439.4/evm.model.ctg439.9/evm.model.ctg485.3/evm.model.ctg751.3/evm.model.ctg751.7/evm.model.ctg94.15/evm.model.ctg940.3/evm.model.ctg3787.21/evm.model.ctg3948.51/evm.model.ctg1142.2/evm.model.ctg2721.8/evm.model.ctg3489.16/evm.model.ctg2475.52/evm.model.ctg2773.21/evm.model.ctg4021.45/evm.model.ctg3170.17/evm.model.ctg4028.19/evm.model.ctg2489.12/evm.model.ctg3848.4/evm.model.ctg2679.25/evm.model.ctg3587.95/evm.model.ctg3568.15/evm.model.ctg3603.29/evm.model.ctg94.10/evm.model.ctg2857.43/evm.model.ctg3978.27/evm.model.ctg4129.6/evm.model.ctg3715.2",67
"GO:0050543","icosatetraenoic acid binding","12/2218","17/20112",1.14411235366087e-08,4.80527188537566e-07,3.83879802873055e-07,"evm.model.ctg1147.2/evm.model.ctg2642.51/evm.model.ctg2642.52/evm.model.ctg2783.3/evm.model.ctg2828.2/evm.model.ctg3729.2/evm.model.ctg396.1/evm.model.ctg2745.14/evm.model.ctg3187.6/evm.model.ctg3187.8/evm.model.ctg3709.38/evm.model.ctg3799.34",12
"GO:0055131","C3HC4-type RING finger domain binding","12/2218","17/20112",1.14411235366087e-08,4.80527188537566e-07,3.83879802873055e-07,"evm.model.ctg1245.147/evm.model.ctg1918.76/evm.model.ctg2607.100/evm.model.ctg2607.101/evm.model.ctg2607.102/evm.model.ctg2607.103/evm.model.ctg2607.182/evm.model.ctg2607.183/evm.model.ctg2607.97/evm.model.ctg2607.98/evm.model.ctg2607.99/evm.model.ctg397.307",12
"GO:0004482","mRNA (guanine-N7-)-methyltransferase activity","9/2218","10/20112",2.14314276483414e-08,8.64115162781125e-07,6.90317564251839e-07,"evm.model.ctg1126.12/evm.model.ctg252.2/evm.model.ctg2556.1/evm.model.ctg3513.10/evm.model.ctg4010.19/evm.model.ctg2748.353/evm.model.ctg2748.354/evm.model.ctg36.4/evm.model.ctg4133.11",9
"GO:0032451","demethylase activity","28/2218","82/20112",2.25383930158359e-08,8.7379615999856e-07,6.98051443607872e-07,"evm.model.ctg2747.3/evm.model.ctg2747.4/evm.model.ctg3686.2/evm.model.ctg3686.3/evm.model.ctg4001.18/evm.model.ctg4001.19/evm.model.ctg4010.16/evm.model.ctg4010.17/evm.model.ctg101.4/evm.model.ctg1858.10/evm.model.ctg2165.11/evm.model.ctg2555.1/evm.model.ctg2956.11/evm.model.ctg2956.5/evm.model.ctg3016.12/evm.model.ctg3060.2/evm.model.ctg3350.5/evm.model.ctg3351.1/evm.model.ctg3351.6/evm.model.ctg3770.1/evm.model.ctg3770.11/evm.model.ctg3770.6/evm.model.ctg380.1/evm.model.ctg3920.2/evm.model.ctg1345.27/evm.model.ctg3012.22/evm.model.ctg3932.7/evm.model.ctg3430.13",28
"GO:0003887","DNA-directed DNA polymerase activity","19/2218","43/20112",3.47175856971948e-08,1.29612319936194e-06,1.03543676640757e-06,"evm.model.ctg1707.22/evm.model.ctg2748.214/evm.model.ctg555.1/evm.model.ctg935.2/evm.model.ctg935.3/evm.model.ctg1345.21/evm.model.ctg3196.3/evm.model.ctg3218.1/evm.model.ctg3890.43/evm.model.ctg3985.20/evm.model.ctg1220.2/evm.model.ctg3129.56/evm.model.ctg3528.44/evm.model.ctg3071.9/evm.model.ctg3928.69/evm.model.ctg1345.20/evm.model.ctg3196.4/evm.model.ctg3985.19/evm.model.ctg874.2",19
"GO:0008656","cysteine-type endopeptidase activator activity involved in apoptotic process","21/2218","52/20112",4.57242791269376e-08,1.64607404856975e-06,1.31500276436493e-06,"evm.model.ctg1556.77/evm.model.ctg2747.14/evm.model.ctg2771.2/evm.model.ctg2778.10/evm.model.ctg3132.9/evm.model.ctg3685.44/evm.model.ctg3702.15/evm.model.ctg3774.2/evm.model.ctg4000.17/evm.model.ctg4001.22/evm.model.ctg4001.28/evm.model.ctg4004.5/evm.model.ctg4010.22/evm.model.ctg4010.24/evm.model.ctg78.3/evm.model.ctg3018.78/evm.model.ctg3195.40/evm.model.ctg3324.600/evm.model.ctg3669.17/evm.model.ctg2992.31/evm.model.ctg3099.38",21
"GO:0036041","long-chain fatty acid binding","16/2218","32/20112",4.83064007311673e-08,1.67856854866538e-06,1.34096171650899e-06,"evm.model.ctg1147.2/evm.model.ctg2642.51/evm.model.ctg2642.52/evm.model.ctg2783.3/evm.model.ctg2828.2/evm.model.ctg3729.2/evm.model.ctg396.1/evm.model.ctg1924.1/evm.model.ctg2748.104/evm.model.ctg3455.41/evm.model.ctg457.13/evm.model.ctg2745.14/evm.model.ctg3187.6/evm.model.ctg3187.8/evm.model.ctg3709.38/evm.model.ctg3799.34",16
"GO:0016879","ligase activity, forming carbon-nitrogen bonds","26/2218","75/20112",4.99573972817076e-08,1.67856854866538e-06,1.34096171650899e-06,"evm.model.ctg2471.1/evm.model.ctg2707.2/evm.model.ctg2789.4/evm.model.ctg2862.7/evm.model.ctg301.5/evm.model.ctg3058.15/evm.model.ctg3401.12/evm.model.ctg3832.8/evm.model.ctg3871.7/evm.model.ctg3935.4/evm.model.ctg4024.32/evm.model.ctg4065.58/evm.model.ctg526.3/evm.model.ctg717.1/evm.model.ctg2453.2/evm.model.ctg2993.36/evm.model.ctg3219.3/evm.model.ctg3401.69/evm.model.ctg2503.8/evm.model.ctg2748.271/evm.model.ctg3479.20/evm.model.ctg2620.18/evm.model.ctg3636.18/evm.model.ctg3953.26/evm.model.ctg2683.102/evm.model.ctg3360.16",26
