"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072687","meiotic spindle","17/2774","37/22757",3.91340129298151e-07,2.35871368840613e-05,2.01849119322204e-05,"evm.model.ctg1633.11/evm.model.ctg1868.1/evm.model.ctg3202.9/evm.model.ctg3462.26/evm.model.ctg3462.28/evm.model.ctg3932.3/evm.model.ctg4008.3/evm.model.ctg207.5/evm.model.ctg2704.134/evm.model.ctg3637.1/evm.model.ctg3656.98/evm.model.ctg3656.99/evm.model.ctg3813.7/evm.model.ctg3998.40/evm.model.ctg3872.4/evm.model.ctg2847.1/evm.model.ctg3299.4",17
"GO:0000127","transcription factor TFIIIC complex","10/2774","14/22757",4.47851382469347e-07,2.47437888814314e-05,2.11747276448226e-05,"evm.model.ctg3203.13/evm.model.ctg3685.61/evm.model.ctg4001.16/evm.model.ctg4001.17/evm.model.ctg4010.11/evm.model.ctg4010.12/evm.model.ctg4010.13/evm.model.ctg4010.14/evm.model.ctg507.4/evm.model.ctg507.5",10
"GO:0032133","chromosome passenger complex","11/2774","17/22757",5.29662430220437e-07,2.70127839412423e-05,2.31164412865438e-05,"evm.model.ctg1633.11/evm.model.ctg1868.1/evm.model.ctg3202.9/evm.model.ctg3462.26/evm.model.ctg3462.28/evm.model.ctg3932.3/evm.model.ctg4008.3/evm.model.ctg3998.40/evm.model.ctg3872.4/evm.model.ctg2847.1/evm.model.ctg3299.4",11
"GO:0030008","TRAPP complex","14/2774","27/22757",6.56720152339431e-07,3.1100390071503e-05,2.6614448279019e-05,"evm.model.ctg2866.15/evm.model.ctg2866.20/evm.model.ctg3448.36/evm.model.ctg697.20/evm.model.ctg697.22/evm.model.ctg1355.3/evm.model.ctg3226.28/evm.model.ctg3236.6/evm.model.ctg3244.13/evm.model.ctg4019.3/evm.model.ctg3117.20/evm.model.ctg3143.19/evm.model.ctg3553.6/evm.model.ctg2866.16",14
"GO:0099023","vesicle tethering complex","27/2774","82/22757",7.30091445578812e-07,3.22700418945835e-05,2.76153887134723e-05,"evm.model.ctg2866.15/evm.model.ctg2866.20/evm.model.ctg3448.36/evm.model.ctg697.20/evm.model.ctg697.22/evm.model.ctg1355.3/evm.model.ctg3226.28/evm.model.ctg3236.6/evm.model.ctg3244.13/evm.model.ctg4019.3/evm.model.ctg2249.2/evm.model.ctg3413.7/evm.model.ctg3859.11/evm.model.ctg477.3/evm.model.ctg3117.20/evm.model.ctg3143.19/evm.model.ctg3553.6/evm.model.ctg2652.3/evm.model.ctg3428.1/evm.model.ctg3484.6/evm.model.ctg3489.25/evm.model.ctg530.10/evm.model.ctg3373.4/evm.model.ctg518.60/evm.model.ctg2954.4/evm.model.ctg744.1/evm.model.ctg2866.16",27
"GO:0030990","intraciliary transport particle","20/2774","51/22757",8.72124498972407e-07,3.61386589261691e-05,3.09259937464557e-05,"evm.model.ctg3136.2/evm.model.ctg3136.4/evm.model.ctg3175.1/evm.model.ctg3224.21/evm.model.ctg3224.23/evm.model.ctg3672.7/evm.model.ctg3672.9/evm.model.ctg3963.2/evm.model.ctg3963.4/evm.model.ctg3963.6/evm.model.ctg2508.4/evm.model.ctg3200.3/evm.model.ctg3456.9/evm.model.ctg2963.3/evm.model.ctg3850.3/evm.model.ctg3909.16/evm.model.ctg814.7/evm.model.ctg2813.9/evm.model.ctg2816.30/evm.model.ctg937.11",20
"GO:0043186","P granule","34/2774","121/22757",1.87624397162686e-06,7.31735148934476e-05,6.26189164524383e-05,"evm.model.ctg1453.3/evm.model.ctg1573.3/evm.model.ctg1573.7/evm.model.ctg2921.5/evm.model.ctg2970.13/evm.model.ctg3272.6/evm.model.ctg3625.75/evm.model.ctg3625.78/evm.model.ctg3626.10/evm.model.ctg3626.16/evm.model.ctg3626.7/evm.model.ctg3886.51/evm.model.ctg3891.54/evm.model.ctg208.1/evm.model.ctg1707.22/evm.model.ctg2748.214/evm.model.ctg555.1/evm.model.ctg935.2/evm.model.ctg935.3/evm.model.ctg2601.2/evm.model.ctg3018.20/evm.model.ctg1995.1/evm.model.ctg2686.177/evm.model.ctg2686.178/evm.model.ctg3233.8/evm.model.ctg504.3/evm.model.ctg591.2/evm.model.ctg591.3/evm.model.ctg3782.11/evm.model.ctg3782.12/evm.model.ctg3787.27/evm.model.ctg3948.48/evm.model.ctg3644.1/evm.model.ctg3779.151",34
"GO:0031597","cytosolic proteasome complex","12/2774","22/22757",2.08443241386443e-06,7.67765939106732e-05,6.5702284858066e-05,"evm.model.ctg2489.93/evm.model.ctg2489.94/evm.model.ctg2489.98/evm.model.ctg3445.3/evm.model.ctg3595.2/evm.model.ctg3614.960/evm.model.ctg2741.3/evm.model.ctg3526.6/evm.model.ctg3637.10/evm.model.ctg2704.123/evm.model.ctg3654.5/evm.model.ctg3656.88",12
"GO:0042585","germinal vesicle","16/2774","37/22757",2.33860409221136e-06,8.1604974375586e-05,6.98342163823781e-05,"evm.model.ctg1633.11/evm.model.ctg3202.9/evm.model.ctg3462.26/evm.model.ctg3462.28/evm.model.ctg3932.3/evm.model.ctg4008.3/evm.model.ctg3782.5/evm.model.ctg3787.35/evm.model.ctg3948.37/evm.model.ctg3998.40/evm.model.ctg3284.13/evm.model.ctg4114.15/evm.model.ctg3872.4/evm.model.ctg2847.1/evm.model.ctg3299.4/evm.model.ctg3948.38",16
"GO:0000502","proteasome complex","29/2774","97/22757",2.70052021109013e-06,8.95222449976379e-05,7.66094944093464e-05,"evm.model.ctg2489.93/evm.model.ctg2489.94/evm.model.ctg2489.98/evm.model.ctg3445.3/evm.model.ctg3595.2/evm.model.ctg3614.960/evm.model.ctg2741.3/evm.model.ctg3526.6/evm.model.ctg3637.10/evm.model.ctg270.4/evm.model.ctg270.5/evm.model.ctg3028.12/evm.model.ctg671.4/evm.model.ctg162.13/evm.model.ctg3928.86/evm.model.ctg3928.88/evm.model.ctg1045.7/evm.model.ctg3134.17/evm.model.ctg3448.346/evm.model.ctg2704.123/evm.model.ctg3654.5/evm.model.ctg3656.88/evm.model.ctg3782.13/evm.model.ctg3787.23/evm.model.ctg3948.50/evm.model.ctg2748.340/evm.model.ctg4133.27/evm.model.ctg2683.299/evm.model.ctg3461.46",29
